지역,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08
경기 경원권 10년 초과 ~ 15년 이하,67.24184632,68.53405144,68.9773541,68.96033896,69.04589169,69.04589169,68.95266241,68.96886347,69.3727967,69.42895547,69.48864089,69.51579688,69.60270412,69.73896611,69.88862423,70.3434075,70.75699323,70.84086597,70.94012594,71.33206503,72.17450666,73.82521088,74.20410134,74.70991337,75.78683178,75.96367613,76.61812494,76.88003591,76.78241315,76.69279965,76.92234733,77.38509974,77.67317016,77.81505947,78.12658588,78.31115978,78.61215202,78.78051809,79.24657575,80.61863568,81.21767363,82.50947072,83.67565602,84.4578586,85.21844306,86.27332393,87.35098957,88.02246918,88.2944162,88.71653833,89.20062226,89.68017543,89.98462811,90.33315463,90.73300497,91.00273252,91.25691655,91.54368661,91.99595211,92.11315595,92.1716884,92.2147026,92.26052998,92.33754823,92.61183617,92.77983182,92.87504809,93.105519,93.22108139,93.31935872,93.41355065,93.39450859,93.34638889,93.23056711,93.09925191,93.04797599,92.82962385,92.48571836,92.22752456,91.96435795,91.78791777,91.75331933,91.5794409,91.49058435,91.34801793,91.22888972,91.02282275,90.56075844,90.24957537,89.66737728,89.32871352,89.16075903,89.16429447,89.52940784,90.2181299,90.59511733,90.70809406,91.25377513,91.35877133,91.50249393,91.45248109,91.75037579,91.86524859,92.53709719,93.04252219,93.57905562,94.06992218,94.58388182,95.30301247,96.80787408,97.63238484,98.2013032,98.55753707,100,101.0909242,102.54924,104.0226814,105.6089589,106.0744028,106.2793678,106.2003822,106.2000079,106.4109216,106.1022069,105.9688926,105.735363,105.1112135,103.6176378
경기 경원권 15년 초과 ~ 20년 이하,67.65704028,69.33255103,69.50325401,69.41522576,69.3242247,69.3242247,69.3242247,69.30987046,69.81522117,69.84469478,69.89462742,69.58182463,69.5917321,69.91221488,70.23717594,70.42986868,70.83151538,71.06163288,71.32341324,72.34694242,73.60292403,74.22289709,74.48358916,74.81847364,74.60341787,74.93553308,75.0776813,75.29911816,75.27118066,75.23493871,75.48212548,75.82406436,75.88259178,76.31675524,76.62180099,76.94753864,77.15178231,77.47614994,77.84246562,78.41544958,78.98001101,79.5708264,80.13910761,80.96358408,81.71750672,82.4143643,83.42029483,83.72380187,84.04338285,84.32337006,84.85635358,85.46865044,85.95179157,86.29771671,86.50711254,86.77394871,87.01597958,87.46719244,88.05417557,88.32453979,88.36198961,88.45386767,88.56414672,88.65253087,88.84214383,89.01165779,89.05727074,89.14748322,89.22006476,89.24800869,89.41285107,89.41285107,89.4177553,89.37994479,89.37121828,89.32966839,89.1523777,88.92353617,88.80511876,88.64714146,88.54747059,88.48957386,88.51236321,88.33117222,88.34256745,88.22924365,88.0421573,87.71297381,87.31316681,86.92478799,86.60019807,86.59383364,86.67854709,87.13817741,87.41668022,87.6650874,87.97924458,88.09126949,87.81776582,87.68440365,87.46536347,87.45896914,87.65983768,87.86002388,88.32602612,89.18884463,90.78850682,91.82557141,92.68737142,95.21215749,96.22155464,96.7917398,97.50071491,100,102.2587757,104.0946477,106.1950582,107.7600061,108.330788,108.2448952,108.0851575,108.0798503,107.741945,107.7250813,107.6756829,107.5781845,106.9029945,105.7480655
경기 경원권 20년 초과,92.33232957,91.87438537,88.82671955,88.82671955,89.02422841,89.02422841,88.6348068,88.6348068,89.6103055,89.7009836,89.7009836,89.7009836,89.00174507,88.20786011,86.5784055,84.30930104,81.73889097,80.35908208,79.19278803,78.88313129,77.82898529,77.82898529,77.65174593,77.65174593,81.10766707,80.87378366,81.41444844,81.27772389,81.24248756,80.29975816,79.48691562,78.80658288,78.21161912,77.90887347,78.00061782,78.00061782,78.10191016,77.73078142,78.07673063,79.05227034,79.98791723,80.71805678,81.09962303,81.87675309,83.23374283,84.05591134,84.43901695,86.02266741,86.58770755,86.53336818,86.66423629,87.33198285,87.46729975,88.04586878,88.03764234,88.00856066,88.07229699,88.29382292,88.01713679,88.15633661,88.12704599,88.12181604,88.15936069,88.42781556,89.03964639,89.23364154,89.39668259,89.53435886,89.58831036,89.6331679,89.82399677,89.88638794,89.79729156,89.62339604,89.54189524,89.57735527,89.66306248,89.593013,89.5217807,89.38788278,89.41437956,89.35620465,89.24752199,89.15907183,89.01963194,88.95561938,88.96228561,88.65021312,88.36255143,88.3374623,88.14824559,88.05844659,88.02468869,88.1468627,88.3121126,88.2563999,88.56124586,88.37150598,88.47840456,88.30826379,88.4259942,88.47341156,88.63918887,89.02512112,89.77568126,90.63236356,91.55246677,92.59139352,93.3235579,95.40299264,96.51030165,97.22521646,97.93235281,100,101.6296738,102.7899695,103.7292952,105.1922129,106.294932,106.5445103,106.5214123,106.5363559,106.6170217,106.9325226,106.7758608,106.6405123,106.4703192,105.6874641
인천  5년 이하,63.024699,63.07834907,63.3354091,63.32718816,63.60022116,63.76457023,63.60116086,63.7173224,64.04760991,64.46660681,64.44906471,64.48991526,64.4612698,64.50028199,64.91375252,65.41020541,65.58586524,65.76939485,66.40358901,66.93055383,67.48536904,68.48818409,69.68395878,70.338395,69.80200637,70.32490762,70.97392984,71.09971542,71.39219394,71.52296737,71.61963365,71.77754633,72.182544,72.51747939,73.00040699,73.27323105,73.81914391,74.27150425,75.11578969,75.78801189,76.23276371,77.75978357,77.97069738,78.14900057,78.45790197,78.87079386,79.54866014,79.69521866,79.8236771,80.03599823,80.21196765,80.63929548,80.8584836,80.8162721,80.81927565,80.7592678,80.80621591,80.88269243,81.01558317,81.13327889,81.21823688,81.34101278,81.38980801,81.48249184,81.55399275,81.7569087,81.84645676,81.88680683,81.9457248,82.00843219,82.08347267,82.01295776,81.90313703,81.70206165,81.70569737,81.50093074,81.28188607,80.99737569,80.74203651,80.27974586,80.38785858,80.01581631,79.55426395,79.24151191,78.84628702,78.57041893,78.54911024,78.48636834,78.41979432,78.22917221,78.24079872,78.17012034,78.59284809,78.85483911,79.46692065,79.86847837,80.05298552,80.88165499,81.44721368,82.1313773,82.16539536,82.27205287,82.14114765,82.26213367,83.50469503,85.02932143,88.1502215,91.1750355,93.05365218,94.47949364,95.97616325,97.35708796,98.4263259,100,101.6489181,102.5394597,103.7719246,104.4717713,104.8690493,104.6916946,103.5641758,102.0546626,100.7449413,100.1010287,99.19193161,97.82671743,96.98089232,95.24455685
인천  5년 초과 ~ 10년 이하,57.82293918,57.86080339,57.94367099,57.81091132,58.12466384,58.02166705,57.95013496,57.91417387,58.38968995,58.53423066,59.03504856,58.91036954,58.84396109,59.12413158,59.79788103,60.38614075,60.59639485,60.82920113,61.22350113,61.88193729,62.60088154,63.76581194,65.04457213,65.81030612,67.48120866,68.33938768,70.14957025,70.35271528,70.53403456,70.76961953,71.17034383,71.46470399,72.11058872,72.49002317,72.77837335,73.03671903,73.31076028,73.70390447,74.3757226,76.00416782,77.08519916,77.88749648,78.35496373,78.61132515,78.82754283,79.00432977,79.52341905,79.99976178,80.08717666,80.35041887,80.69169859,81.01253206,81.22713507,81.44945127,81.70842522,81.91144364,82.06829768,82.27541667,82.52905407,82.70050416,82.73123286,82.77595482,82.85018025,82.93161083,82.98222742,83.05244537,83.07275124,83.32191685,83.48353572,83.63420417,83.56992875,83.24537701,83.23786315,83.1006829,82.97050513,82.81525209,82.39966509,82.19520504,82.14486273,82.00832569,82.02636874,82.12364437,82.31293934,82.20582161,81.8974903,81.52970866,81.30067619,80.85046399,80.43761859,80.19600887,80.1408464,80.01552822,80.21193357,80.54691863,80.86185967,81.15704306,81.52136998,81.97950366,82.97375422,83.89440218,84.04659202,84.05266704,84.16596854,84.53280351,85.90798943,87.39341707,90.34066332,92.80194818,94.15747994,95.63791046,96.94497563,97.8216272,98.59911397,100,101.496274,102.7852998,103.6961207,104.5834697,104.9691532,105.2648305,104.6993643,103.6794875,102.0684179,101.5210807,100.9687741,100.1029534,99.19825435,98.08032883
인천  10년 초과 ~ 15년 이하,59.37087338,59.38180015,59.34440092,59.4034418,59.21083498,59.18799046,59.12338497,59.11869361,59.36178643,59.54910674,59.81410195,59.97871264,59.94561041,60.05423396,60.60629213,61.04051699,61.19031281,61.60397175,61.85637902,62.0880079,62.6436821,63.93723008,65.24421471,65.96350126,67.08313763,67.85561146,68.6870224,69.38158662,69.84106806,70.18206944,70.582247,70.78396718,71.13368087,71.64324972,72.0529834,72.39542356,72.76525838,73.01784986,73.36687806,73.90044732,74.42319366,75.07761914,75.51643883,76.14264039,76.82267431,77.37766924,77.94748184,78.13975277,78.27593996,78.48608506,78.81249401,78.97079089,79.31552199,79.799755,80.25531127,80.88869396,81.12059662,81.51629678,81.79247137,81.88471129,81.90301379,81.91380555,82.04888865,82.25762998,82.38578418,82.57769673,82.68185418,83.00963603,83.24021475,83.46879972,83.57496236,83.18882077,82.93062134,82.75506878,82.69091727,82.46217897,82.23551053,81.91094674,81.5366431,81.08584371,80.74355477,80.690162,80.71186637,80.68341846,80.55432707,80.30477028,80.07642336,79.90922017,79.96333368,79.97484569,79.85254969,79.84125844,79.98592053,80.17437497,80.30174064,80.63635258,80.90598207,81.44984239,82.17058749,82.92439101,83.37307284,84.16841715,84.5088054,84.60097351,85.08658443,85.80823092,87.41873063,89.91884264,91.31344605,92.58991318,94.31004785,96.05464195,97.49981769,100,101.5565887,102.6193388,103.7760752,105.0268962,105.8551514,106.2602464,106.2817488,106.2094804,105.6373307,105.339074,104.3912703,103.6202901,102.7051312,100.7887505
인천  15년 초과 ~ 20년 이하,60.59467608,60.55991698,60.64027573,60.71882295,61.33687287,61.45377029,61.56170789,61.60455399,61.88383853,62.01605985,62.23638804,62.27828601,62.4876531,62.52336552,62.69266178,63.07140338,63.35829209,63.54096364,63.74867098,64.51407079,65.0617833,66.21486458,66.97593707,67.7083329,69.79505806,70.53757855,72.10836483,72.46015166,72.61760292,72.88645675,73.38673119,73.7441434,74.15617997,74.50485337,75.0024675,75.29163235,75.46319831,75.963746,76.49113551,77.364116,78.16375268,78.85681473,79.49975487,79.91251491,80.45366296,81.07993947,81.81075428,82.217854,82.35586451,82.69391081,82.95954404,83.33678574,83.6357722,83.95514016,84.26450138,84.72675514,84.89912842,85.17772157,85.4762918,85.58853186,85.61927688,85.70946715,85.80109055,86.04100412,86.20624193,86.48383975,86.58949457,86.80295312,87.02958786,87.13394815,87.26414278,87.15798138,86.89562908,86.81359568,86.63501727,86.50154354,86.36151688,86.10311394,85.89278238,85.68732196,85.59537564,85.63457132,85.81981696,85.88453475,85.82495208,85.64763713,85.34122004,85.0368257,84.92989415,84.73929567,84.49678715,84.22980198,84.26079837,84.3233498,84.51451153,84.70039955,84.66628259,84.86233283,85.18585451,85.97861494,86.36884981,86.47894819,86.74209331,87.15283108,87.23149863,88.03873534,88.96147052,90.09048925,90.844446,92.20268937,93.30113498,94.56786625,96.6625789,100,101.4880288,102.235574,102.4050086,103.3647397,103.965805,104.391877,104.3585392,104.2811334,103.9058902,103.9340023,103.8444726,103.6873765,103.314657,102.2063251
인천  20년 초과,69.82616668,69.7982913,69.76530022,69.9599333,69.93627406,69.96535718,69.78439556,69.84998431,70.05114348,70.08550948,70.24666796,70.23406235,70.20683315,70.3725259,70.75017828,70.79540901,71.01415172,71.14978008,71.23112617,71.63874464,72.20852655,73.06460739,73.64602653,73.97724958,74.68599292,75.2916616,75.87811663,76.06732479,76.10590353,76.09539763,76.09647276,76.19118537,76.52143296,76.82126938,77.12122738,77.37368783,77.77123244,78.12382641,78.69448517,79.61249466,80.28585576,81.03980914,81.58787406,82.12871564,82.71909644,83.10137168,83.43300971,83.58985228,83.67049287,83.72721231,83.83641115,84.09997139,84.36203013,84.80973754,85.03483919,85.34863201,85.53231631,85.76722924,86.00073662,86.08479608,86.10658373,86.19692009,86.29991417,86.46682796,86.60169318,86.846975,87.06375449,87.33817124,87.58257387,87.7058531,87.88887664,87.91743163,87.90149169,87.97395509,87.93038678,87.80079869,87.61707828,87.48322407,87.30878182,86.98728953,87.0083118,87.00238622,86.99401489,86.83192334,86.66337569,86.47334815,86.30888807,86.0243436,85.9789858,85.84349597,85.86477196,85.74624629,85.79922505,85.89074542,85.99979301,86.3101392,86.72487886,86.92720741,87.41258422,88.20186972,88.59786182,89.33682294,89.62901972,89.85279272,90.23891118,90.77285319,91.71241557,92.55490314,93.4131475,94.41743773,95.4450756,96.4664732,97.67625089,100,101.5108658,103.2944083,104.6838812,106.1301235,107.2847462,107.8760049,108.1393328,108.1770976,108.2914772,108.3522819,108.3930101,108.292958,108.0162671,107.2128703
부산  5년 이하,79.40091097,79.40403315,79.34491533,78.96680445,79.07360946,78.92192552,78.70609061,78.35974691,78.35132264,78.38306266,78.3058847,78.38997128,78.21626782,78.57317637,78.79837768,78.72535631,78.78961517,78.95627831,78.86343066,78.79927438,78.97889068,79.41281293,79.70190308,79.71145339,79.21547006,79.30428179,79.6482189,80.17405654,80.27657329,80.29376613,80.53538251,80.73543344,81.03930221,81.32948359,81.69647998,81.94536603,82.03070746,82.1652816,82.32314753,82.85267648,83.41503823,84.02380955,84.24364239,84.35531358,84.71188163,85.22926884,85.63601283,86.15284549,86.41097918,86.77198878,86.87535591,86.9158158,87.11804229,87.49727888,87.661959,87.85368946,88.13379679,88.56788277,89.14540458,89.34216438,89.5712237,89.67453036,89.84035542,90.07152352,89.97324911,90.13408915,90.14204152,90.10937869,90.03181676,89.98606009,90.01824413,90.006077,89.89395942,89.70636632,89.5324804,89.39828857,89.24233621,89.07694174,88.81729262,88.33426939,88.27733639,88.31305374,88.38463018,88.4296351,88.29111642,88.20747437,88.11453063,87.69048774,87.42322859,87.25517548,86.80944649,86.54988871,86.48879183,86.63199994,86.69310315,87.24935459,87.45992682,87.63919819,87.68286697,87.70527432,87.74896362,87.81338266,87.94557022,88.25619869,88.92135344,89.79733372,91.33373391,94.17901087,95.9385356,97.13428522,97.85124794,98.16609789,98.85688485,100,100.6776248,101.1258626,101.4700537,102.1340037,102.4866563,102.5999867,102.5113071,102.4577065,102.3788832,101.9005123,101.6230069,101.3647199,101.0759489,100.0404971
부산  5년 초과 ~ 10년 이하,77.46745072,77.19495365,77.24152846,77.26327891,77.3093157,77.10468598,76.92904518,76.57215874,76.43517468,76.46608462,76.52428297,76.62708426,76.70023163,76.83264216,77.0642353,77.18358507,77.10202834,77.15361358,77.14536818,77.25802532,77.35961638,77.5828266,77.9068023,78.06359522,78.30922487,78.68965702,79.10633816,79.46361611,79.70734734,79.91187373,80.06085849,80.30545078,80.49613003,80.7251105,81.07970455,81.38548632,81.58968862,81.86535239,82.17337629,82.53531409,82.83495787,83.27010048,83.68854825,83.96869511,84.35128279,84.84744955,85.45121336,86.27302364,86.60462159,87.14331395,87.27155801,87.51013724,87.92128645,88.22984016,88.69438504,89.08670377,89.45914077,89.90329779,90.45444111,90.89846944,91.09191585,91.30586163,91.4444316,91.64131271,91.98818937,92.12924626,92.16286583,92.10672618,92.12919841,92.10429401,92.0702363,92.04126641,91.89830677,91.6560663,91.52577879,91.21931717,90.86473535,90.31487336,89.9428507,89.0422204,88.61847119,88.36890022,88.09044064,87.74386609,87.49243012,87.14924394,86.7257522,85.91308847,85.56336636,85.22887503,85.00223567,84.81769856,84.48183472,84.48954215,84.45398459,84.8232773,85.0575547,85.1938204,85.24335789,85.1799144,85.12610276,85.32793363,85.4980246,86.05918138,86.40589015,86.9652775,88.57096799,92.22795159,94.19355492,95.46804605,96.56980625,97.36335867,98.54247156,100,100.465785,101.0197599,101.486078,102.0551746,102.7395883,102.7093023,103.0373602,103.017074,102.9348025,103.1439256,103.1999753,102.9840643,102.8888391,102.2539528
부산  10년 초과 ~ 15년 이하,80.19222886,79.66426143,79.73619778,79.86914871,79.93121546,79.86905259,79.84572485,79.71126749,79.71352114,79.85776098,79.99952109,80.13059469,80.15698734,80.53995966,80.79866532,81.20739227,81.23892467,81.1791706,81.13700376,81.18821794,81.45426691,81.68010053,81.88292147,82.14666699,82.78123545,83.2136492,83.37364706,83.44218938,83.54190204,83.81186433,83.96632082,84.08350433,84.26207933,84.43057447,84.53666419,84.80329381,85.0193485,85.15181329,85.66819136,86.16767333,86.4540842,87.05047275,87.27109384,87.39363308,87.52570876,87.87355396,88.25941585,88.63625605,88.86970225,89.13670216,89.49631837,89.78181361,90.03793337,90.34659057,90.63322781,91.15051267,91.43705332,92.0232266,92.56240088,92.79365644,92.95646986,93.15552022,93.23866659,93.32758225,93.57601267,93.84240545,93.84011301,93.88390274,93.87876351,93.83944652,93.77941388,93.75671331,93.65658457,93.58263463,93.44639151,93.28289248,92.92603064,92.44170867,92.1774333,91.71608297,91.53955547,91.34897483,91.17317515,90.82943552,90.65284795,90.44664949,90.24670954,89.99013545,89.66045982,89.39249996,88.91995874,88.65758857,88.33048192,88.11824651,88.04631337,88.33834611,88.78774786,88.88678421,88.90363907,88.84244705,88.78136628,88.93871632,89.16047406,89.27208182,89.56473334,90.05518421,91.22469424,93.74827261,95.48163755,96.88158349,97.79193838,98.36081276,99.13276341,100,100.8432505,101.6628147,102.2834217,103.1196079,103.5607047,103.9735943,104.1307385,104.2699361,104.4150823,104.5194672,104.4163077,104.3479673,104.1579649,104.0178618
부산  15년 초과 ~ 20년 이하,84.10681405,83.72677028,83.68902273,83.56171558,83.51497729,83.40522304,83.17097326,82.86509843,82.76831726,82.76223635,82.82613979,82.81464338,82.76042147,82.85257241,82.9809071,83.19072685,83.22470107,83.22923438,83.13455096,83.2712686,83.51129286,83.78345503,84.02989235,84.13127579,84.33077689,84.62511646,84.82546996,84.99959922,85.23105928,85.41651489,85.52686556,85.54983131,85.66486453,85.93115611,86.12050669,86.25229821,86.37738499,86.5072524,86.94101424,87.6465811,88.0472731,88.33577379,88.68979122,88.87291867,89.11206439,89.67523287,90.52634598,91.12586454,91.42179753,91.88851416,92.00183277,92.3269155,92.66611268,92.97022308,93.31587144,93.61380332,94.15865294,94.7032587,95.27770396,95.52817965,95.67441411,95.7122373,95.79547312,96.00139293,96.20599175,96.34730166,96.39981043,96.28614543,96.24199204,96.16586198,96.12086674,96.05068633,95.95613733,95.76350485,95.51903478,95.39367116,95.11156173,94.91932266,94.67451627,94.28036032,94.06034685,93.8421425,93.67334957,93.39054758,93.21564935,93.009372,92.74735083,92.52573857,92.13153662,91.75788918,91.34585406,91.02721052,90.78192653,90.72339083,90.60952685,90.83454904,90.88332096,90.88365351,90.74181629,90.68500559,90.63611971,90.76883804,90.97097628,91.2777339,91.71679767,92.20538073,93.17356422,94.99677405,96.39543431,96.96195503,97.43812269,97.93984757,98.64693317,100,100.3165985,100.4420472,100.906702,101.5497684,102.0047928,102.3099859,102.5289345,102.7632125,102.9484488,102.9586338,102.9484573,102.8808068,102.7157334,102.3400581
부산  20년 초과,87.20201549,87.29213961,87.60546243,87.76813191,87.67794239,87.57157031,87.44418713,87.3005119,87.3320627,87.59959616,87.76117809,87.73234636,87.89859355,87.93744199,87.84750516,87.87726033,87.97817121,88.05994687,88.08574632,87.98236581,88.05455128,88.06315005,88.05250925,88.17640672,88.30556673,88.40828938,88.59441565,88.60711929,88.56209045,88.5802241,88.60071683,88.65251343,88.65994861,88.81344063,88.91626005,88.97989173,89.14281967,89.27160543,89.65206295,89.91227288,90.06144092,90.2068591,90.29994102,90.51171905,90.81589732,91.22912284,91.60476518,91.99792018,92.31384765,92.49031643,92.66075767,92.91342729,92.96322891,93.1501796,93.24408619,93.53123986,93.80239558,94.27360083,94.77714771,95.14737089,95.34272878,95.44691477,95.5555346,95.74440122,95.9414893,96.07277971,96.14899331,96.17134679,96.18579317,96.14146952,96.12035151,96.07200195,95.86456914,95.72434665,95.5624578,95.25368283,94.83688947,94.55417528,94.25367672,93.97674864,93.8010687,93.72238708,93.54627319,93.40961438,93.23914874,93.11164181,92.92361485,92.64109016,92.46164134,92.21515982,91.93558548,91.67335751,91.41413623,91.18544373,91.13950026,91.24526938,91.34557989,91.41575326,91.40566669,91.32998112,91.29254701,91.14898049,91.22229687,91.36443364,91.59840497,91.98573128,92.79376909,94.68553286,95.96516485,96.9569627,97.48156066,98.03701197,98.684927,100,100.7138434,101.398956,101.9406222,102.8620582,103.3932629,103.7994235,103.9441982,104.0085591,104.1201404,104.2409827,104.3597223,104.4842637,104.4658102,104.3011855
부산 중부산권 5년 이하,76.43282574,76.72672439,76.8818363,76.84981627,76.83718429,76.67075127,76.42600787,76.05095308,76.13582014,76.26471609,76.2644182,76.15951327,76.01033357,76.55828764,77.02279577,76.71677972,76.69740115,76.72815047,76.60686198,76.42759525,76.60628208,76.89213646,76.98470246,76.84158555,76.2066726,76.36100957,76.69866861,77.61497289,78.16477925,78.39207993,78.72451117,79.18374135,79.59002015,80.12623597,80.57825061,81.0991438,81.0991438,81.15507501,81.31869606,82.41422749,82.79157539,83.46819179,83.65501553,83.76294023,84.16810195,85.00053547,85.43236519,86.38435637,86.9891339,87.18897494,87.18897494,87.02736468,87.3253817,87.44237792,87.88419823,88.32857576,89.61895226,90.4231588,91.65181352,92.27903433,92.46670867,92.52923605,92.81351358,93.43530949,92.73312837,92.53323555,92.13516518,92.18363335,92.09460749,92.02904057,91.97341331,91.91654174,91.84709964,91.61633963,91.35653293,91.27185052,91.07995606,90.86551422,90.75060326,90.70720162,90.66400304,90.30825715,90.19659442,90.05862997,89.86681295,89.79764465,89.70115988,89.58984825,89.27765875,89.18659756,88.85588055,88.59057902,88.55611921,88.47396577,88.48510239,89.07767755,89.17232982,89.34440606,89.39932773,89.37198138,89.3829029,89.37655377,89.44059171,89.74550445,90.41335318,91.61736303,93.3063497,95.80937032,97.37411912,98.9293255,99.45821988,99.3161515,99.61748353,100,100.6782836,101.3223184,101.6098634,102.3313309,102.420002,102.3463291,101.9876805,101.7685787,102.052951,101.5087623,101.1975006,100.7477537,100.392965,98.64188287
부산 중부산권 5년 초과 ~ 10년 이하,81.06474423,81.06474423,81.2620427,81.53002242,81.57917868,81.49052937,81.38763673,81.17926305,81.14902327,81.15892392,81.18100089,81.11073779,81.21938649,81.15295752,81.19760187,81.07548233,80.85335216,80.89475451,80.72409006,80.63209077,80.65641538,80.67469118,81.00895283,81.08912788,81.48405862,81.72809678,82.30910444,82.62330935,82.87928267,83.04903136,83.26503753,83.42449622,83.68020801,83.97794457,84.4032334,84.64862476,84.95106129,85.21289034,85.56218335,86.11899617,86.39857046,87.11729512,87.27798582,87.65690909,88.06350412,88.43340714,89.1099904,90.01443248,90.19386384,90.44572393,90.61438735,90.84692319,91.17899245,91.51954001,91.80974474,92.45628766,92.8420722,93.42887908,93.737886,94.38689115,94.61989654,94.768902,94.87025519,95.07932181,95.47320289,95.58151734,95.47404063,95.54323851,95.53536675,95.52098272,95.37869756,95.23418135,95.19055398,95.02771894,94.9681115,94.73606836,94.4581614,93.74407779,93.21100412,92.53216128,91.90322664,91.38323137,90.82208594,90.5784595,90.43869415,90.14432365,90.33210942,90.38482978,90.36081399,90.41763054,90.1628097,90.01189739,89.75118124,89.69008651,89.64602747,89.83132399,90.30738479,90.58793393,90.65531688,90.59303744,90.67687356,91.10166219,91.2784683,91.63886793,91.70349645,91.94353466,93.16467731,95.69743815,96.83949432,97.50715006,98.53426981,98.64650394,99.154957,100,100.4594341,101.1253126,101.5003814,101.5920668,101.7562897,101.5689827,101.6532461,101.6295164,101.5267483,101.5931288,101.4324517,100.9592528,100.8073549,99.51536861
부산 중부산권 10년 초과 ~ 15년 이하,80.39680008,80.36427065,80.6272665,80.8115862,80.81969193,80.81969193,80.77407255,80.71961364,80.95395127,81.02144828,81.0403193,81.01375739,80.89655839,80.90766284,81.14756046,81.47921041,81.46528661,81.13895198,80.96313246,80.94993037,81.11809713,81.35332006,81.60105377,81.90084343,81.91048958,82.33444489,82.40323724,82.51439705,82.83061995,83.15282174,83.3336929,83.42515152,83.54926779,83.55006062,83.56784342,83.95790367,84.28951315,84.4105137,85.09484226,85.81221798,86.11272312,86.83089111,87.07836997,87.23473855,87.24440605,87.76472475,88.29587485,88.95731384,89.12886961,89.37161161,89.75367963,89.87795517,89.97394505,90.22710224,90.42505913,90.78114996,91.1090719,91.71027351,92.39419856,92.67237344,92.86326031,93.04174245,93.08189474,93.16132796,93.51308728,93.85175335,93.86373009,93.9672996,93.98481631,94.00353535,93.96514447,93.92763305,93.88333216,93.8422735,93.72963522,93.5572083,93.08579815,92.8132742,92.50343402,92.31611832,92.20724289,92.01672567,91.87072586,91.57157111,91.28374638,91.09746616,90.99186069,90.8438511,90.59698439,90.405796,90.22998387,89.90732125,89.62539022,89.36152465,89.31739784,89.53794075,90.54143683,90.73753667,90.76565622,90.70008306,90.69659053,90.78584442,90.99579291,91.0333668,91.18715246,91.93958999,93.6226541,96.00626918,97.22754449,98.36107812,98.68215697,99.1039025,99.53916282,100,100.6516306,101.2301565,101.867854,102.3477588,102.8161544,103.4096202,103.8287082,104.0925259,104.2125792,104.239289,104.2524037,104.132106,103.8127427,103.7859905
